zipcode,block,lot,cd,schooldist,council,firecomp,policeprct,healtharea,sanitboro,sanitsub,zonedist1,spdist1,ltdheight,landuse,lotarea,bldgarea,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,assesstot,yearbuilt,residfar,commfar,facilfar,borocode,xcoord,ycoord,edesignum,sanitdistrict,healthcenterdistrict,pfirm15_flag,yearalter,income,assessland
11356,4163,19,407,25,19,L130,109,210,4,5E,R,0,0,1,3325.0,2583.0,2,2.5,2,2,33.25,100.0,21.0,30.0,1,1,N,5,30356.0,1910,0.9,0.0,2.0,4,1026483.0,224005.0,0,7,43,0,0,106893.08372922154,7653.0
11207,4297,4,305,19,42,E290,75,6300,3,4C,R,0,0,4,1628.0,3300.0,1,3.0,2,3,20.0,81.33,20.0,55.0,0,0,N,5,9612.0,1930,2.43,0.0,4.8,3,1013589.0,180147.0,0,5,33,0,0,325440.421891315,2626.0
11421,8973,43,409,27,32,E293,102,2500,4,2E,R,0,0,1,2000.0,1505.0,2,2.5,1,1,20.0,100.0,16.0,39.0,1,2,N,5,23644.0,1920,0.6,0.0,1.0,4,1025193.0,190665.0,0,9,45,0,0,134630.80558618982,9580.0
10469,4710,20,212,11,12,E038,47,620,2,1E,R,0,0,4,4000.0,2230.0,2,2.0,1,2,40.0,100.0,23.0,50.0,1,2,N,5,18144.0,1901,2.0,0.0,2.0,2,1024896.0,259101.0,0,12,24,0,0,162470.41614304465,6985.0
11229,8914,618,315,22,46,E321,61,8900,3,4D,R,0,0,1,3600.0,1059.0,2,1.75,1,1,80.0,45.0,26.0,24.0,0,1,N,5,20886.0,1925,0.9,0.0,2.0,3,1004924.0,153874.0,0,15,37,1,0,140532.65029459435,13597.0
10466,4958,65,212,11,12,E038,47,520,2,5D,R,0,0,1,2375.0,1880.0,1,2.0,2,2,25.0,95.0,20.25,52.0,1,2,N,5,24408.0,1960,0.9,0.0,2.0,2,1028822.0,263343.0,0,12,24,0,0,65733.68555547291,5619.0
11234,8440,14,318,22,46,E323,63,8822,3,4C,R,0,0,1,6000.0,2768.0,1,2.5,1,1,60.0,100.0,20.0,60.0,0,1,N,5,49558.0,1925,0.6,0.0,1.0,3,1010866.0,164151.0,0,18,35,1,2008,89304.81554172562,12665.0
10456,2637,248,201,7,17,E050,40,4000,2,2B,R,0,0,1,2000.0,2280.0,1,3.0,2,2,20.0,100.0,20.0,38.0,0,2,N,5,23328.0,2001,2.43,0.0,4.8,2,1010246.0,238547.0,0,1,23,0,0,110116.67667971113,6208.0
11420,11681,4,410,27,28,L126,106,3220,4,3E,R,0,0,1,2000.0,1140.0,2,2.0,1,1,20.0,100.0,15.0,34.0,1,1,N,5,18987.0,1925,0.6,0.0,1.0,4,1035868.0,185749.0,0,10,45,0,0,268972.95358188404,7072.0
11204,5484,47,312,20,44,E247,66,6800,3,4C,R,0,0,2,2500.0,3410.0,1,3.0,3,3,25.0,100.0,25.0,60.67,1,2,N,5,58392.0,1970,2.43,0.0,4.8,3,987305.0,168103.0,0,12,39,0,0,391220.61770929757,12569.0
10312,5673,5,503,31,51,E167,123,800,5,5E,R,1,0,1,4000.0,2416.0,1,2.0,1,1,40.0,100.0,26.0,49.0,0,1,N,5,33580.0,1975,0.6,0.0,1.0,5,934834.0,142346.0,0,3,51,0,0,141121.36560638552,9931.0
11208,4122,8,305,19,37,E236,75,3900,3,2C,R,0,0,1,1868.0,2024.0,1,2.0,2,2,19.67,95.0,19.67,52.0,0,2,N,5,26043.0,1905,1.25,0.0,2.0,3,1020607.0,189538.0,0,5,34,0,0,30279.95839480517,14363.0
10466,4981,27,212,11,12,E038,47,520,2,4E,R,0,0,1,5000.0,1998.0,1,2.0,1,1,50.0,100.0,27.0,33.0,1,1,N,5,29637.0,1950,0.9,0.0,2.0,2,1027415.0,264207.0,0,12,24,0,0,82719.74080118845,9822.0
11413,13111,21,413,29,31,L158,105,3531,4,8C,R,0,0,1,2925.0,1680.0,2,2.5,1,1,32.0,91.42,24.0,28.0,1,1,N,3,25495.0,1940,0.6,0.0,1.0,4,1053457.0,186170.0,0,13,44,0,0,191410.44550481366,9547.0
11370,1383,55,403,30,22,E316,115,620,4,1D,R,0,0,1,2358.0,2136.0,2,2.0,2,2,23.67,100.0,20.0,55.0,1,2,N,5,38808.0,1925,0.9,0.0,2.0,4,1016620.0,216411.0,0,3,42,0,0,60538.955407903435,6585.0
11412,10953,34,412,29,27,L150,113,3520,4,4E,R,0,0,1,4000.0,2770.0,1,2.0,1,1,40.0,100.0,27.0,55.0,0,1,N,5,29736.0,1998,0.5,0.0,1.0,4,1050395.0,195045.0,0,12,44,0,0,50417.122988633615,15142.0
10028,1545,38,108,2,5,E022,19,3700,1,4B,R,0,0,2,2554.0,9295.0,1,5.0,22,22,25.0,102.17,25.0,66.0,0,2,N,5,1166850.0,1920,4.0,0.0,4.0,1,997544.0,221700.0,0,8,13,0,1987,116045.34118609033,225000.0
11215,965,65,306,15,39,Q001,78,4200,3,4D,R,0,0,1,1875.0,2700.0,1,2.0,2,2,18.75,100.0,18.75,45.0,0,2,N,5,33957.0,1901,2.0,0.0,2.0,3,989478.0,184729.0,0,6,38,0,0,123374.80049707256,6782.0
11203,4920,17,317,17,45,E248,67,5520,3,2B,R,0,0,1,1800.0,1782.0,1,2.0,2,2,18.0,100.0,18.0,33.0,1,2,N,5,24598.0,1920,0.9,0.0,2.0,3,999896.0,174773.0,0,17,35,0,0,90293.23384309834,10835.0
10308,5447,48,503,31,51,L082,122,920,5,2D,R,1,0,1,1065.0,1825.0,1,3.0,1,1,15.0,71.0,15.0,45.0,0,2,N,5,20880.0,1990,0.6,0.0,1.0,5,941065.0,143624.0,0,3,51,0,0,127410.10622207016,3865.0
11434,12278,6,412,27,28,L155,113,3532,4,7C,R,0,0,1,4000.0,1370.0,2,1.5,1,1,40.0,100.0,24.0,38.42,0,1,N,5,20736.0,1945,0.6,0.0,1.0,4,1044251.0,184080.0,0,12,44,0,0,206102.0104548588,8211.0
11357,4561,1,407,25,19,E295,109,221,4,8C,R,0,0,1,9550.0,2171.0,2,2.5,1,1,112.75,100.0,27.0,31.0,1,1,Y,3,48370.0,1930,0.5,0.0,1.0,4,1037527.0,226152.0,0,7,43,0,0,139019.71955873474,19269.0
11361,6339,74,411,26,19,E306,111,2110,4,2E,R,0,0,1,7000.0,2334.0,1,2.5,1,1,70.0,100.0,49.0,39.0,1,1,N,5,59784.0,1925,0.5,0.0,1.0,4,1050214.0,218572.0,0,11,43,0,1988,85910.56748002897,11957.0
10469,4707,66,212,11,12,E038,47,620,2,1E,R,0,0,1,2145.0,1920.0,1,2.0,1,1,20.25,105.93,20.25,32.0,0,2,N,5,21942.0,1950,1.25,0.0,2.0,2,1024708.0,258355.0,0,12,24,0,0,156525.21667922224,7314.0
11693,15323,45,414,27,32,E266,100,3612,4,2C,R,1,0,1,2500.0,1080.0,1,1.75,1,1,25.0,100.0,20.75,36.0,0,1,N,2,14277.0,1930,0.6,0.0,1.0,4,1033899.0,157972.0,0,14,45,1,0,88566.03402470144,6035.0
11222,2619,25,301,14,33,L106,94,100,3,1A,C,0,0,4,1645.0,3526.0,1,3.0,2,3,23.5,70.0,23.5,50.0,0,2,N,5,29539.0,1931,3.0,3.0,3.0,3,997521.0,203659.0,0,1,30,0,0,148983.74676937427,7277.0
11358,5450,38,407,25,19,E274,109,1320,4,4C,R,0,0,1,4000.0,1526.0,2,2.5,1,1,40.0,100.0,20.0,30.0,0,1,N,5,35830.0,1930,0.5,0.0,1.0,4,1040897.0,214510.0,0,7,43,0,0,46638.86820724199,13600.0
11219,5605,13,312,20,39,L148,66,6900,3,3E,C,0,0,1,2003.0,2080.0,1,2.0,2,2,20.0,100.17,20.0,50.0,0,2,N,5,32662.0,1901,2.43,3.4,4.8,3,987492.0,171690.0,0,12,39,0,0,346823.7600538656,9720.0
11365,7136,56,408,26,24,L152,107,2130,4,1E,R,0,0,1,4000.0,963.0,1,1.0,1,1,40.0,100.0,25.0,39.0,0,1,N,5,37977.0,1940,0.5,0.0,1.0,4,1043176.0,206170.0,0,8,43,0,0,214973.50493946136,14173.0
11217,2099,12,302,13,35,E226,88,1200,3,4C,R,0,0,1,1600.0,2880.0,1,3.0,2,2,16.0,100.0,16.0,45.0,0,2,N,5,41144.0,1901,2.0,0.0,2.0,3,991053.0,189963.0,0,2,36,0,0,143176.40295084857,7036.0
11228,6177,30,310,20,43,E284,68,8010,3,4D,R,0,0,2,2517.0,2320.0,1,2.0,3,3,25.17,100.0,20.5,58.0,0,2,N,5,44788.0,1930,1.35,0.0,2.0,3,982617.0,166181.0,0,10,31,0,0,93710.1657855013,13620.0
11215,1049,35,307,15,39,E220,72,4700,3,1E,R,0,0,2,1908.0,2613.0,1,3.0,3,3,19.08,100.0,19.08,45.0,0,2,N,5,27139.0,1899,1.35,0.0,2.0,3,988269.0,180998.0,0,7,39,0,0,212695.1128418128,4114.0
11367,6584,34,408,25,24,E299,107,2011,4,3C,R,0,0,1,4200.0,3020.0,1,2.0,1,1,42.0,100.0,31.5,41.0,1,1,N,5,55405.0,1940,0.5,0.0,1.0,4,1032874.0,202349.0,0,8,43,0,2001,264563.7040815978,16345.0
11236,8225,37,318,18,46,L170,69,7520,3,1D,R,0,0,1,1650.0,2128.0,1,2.0,1,1,22.0,75.08,18.0,43.5,1,2,Y,5,28747.0,1955,0.9,0.0,2.0,3,1012691.0,173376.0,0,18,33,0,0,124214.81315679045,7309.0
11214,6333,22,311,20,47,E243,62,8400,3,3D,R,0,0,2,3000.0,4107.0,2,3.0,3,3,30.0,100.0,21.5,63.67,1,1,N,5,71836.0,2000,1.25,0.0,2.0,3,984687.0,160175.0,0,11,31,0,0,82293.74992641102,12180.0
11361,6259,7,411,26,19,E320,111,2121,4,1C,R,0,0,1,4000.0,1544.0,2,2.5,2,2,40.0,100.0,20.0,38.0,1,1,N,5,39314.0,1920,0.6,0.0,1.0,4,1044500.0,216105.0,0,11,43,0,0,73031.98353451063,11943.0
11215,868,34,307,15,38,L122,72,4700,3,1E,R,0,0,1,1280.0,1860.0,1,2.0,2,2,16.0,80.0,16.0,40.0,0,2,N,5,24195.0,1915,2.0,0.0,2.0,3,987975.0,180269.0,0,7,39,0,2005,367787.58036753297,2774.0
11104,194,48,402,24,26,E325,108,800,4,3E,R,0,0,2,2000.0,3684.0,1,3.0,6,6,20.0,100.0,20.0,72.0,0,0,N,5,175622.0,1926,2.0,0.0,2.0,4,1005096.0,209872.0,0,2,41,0,0,120837.83344905467,3997.0
11435,10040,1,412,28,28,E303,103,3300,4,2C,R,0,0,1,5514.0,2991.0,3,2.0,2,2,55.0,100.25,42.0,54.0,1,1,N,3,40767.0,1920,0.6,0.0,1.0,4,1037133.0,191301.0,0,12,44,0,2012,141579.5088540577,14245.0
11209,6135,5,310,20,43,E242,68,7810,3,3E,R,1,0,1,3656.0,2042.0,1,1.75,1,1,37.5,97.5,27.5,42.0,1,2,N,5,47001.0,1910,0.9,0.0,2.0,3,975316.0,162371.0,0,10,31,0,0,304707.4004283475,8743.0
11420,11749,21,410,27,28,E302,106,3611,4,3C,R,0,0,1,4000.0,1974.0,2,1.75,2,2,40.0,100.0,24.0,47.0,0,1,N,5,29692.0,1945,0.6,0.0,1.0,4,1036698.0,184741.0,0,10,45,0,0,173007.8506716786,9515.0
11433,10135,3,412,28,28,E303,103,3400,4,3C,R,0,0,1,2804.0,1248.0,2,2.0,1,1,28.04,100.0,16.0,36.0,1,1,N,5,13285.0,1920,0.9,0.0,2.0,4,1040766.0,192432.0,0,12,44,0,0,201808.90042014886,7622.0
10312,5740,48,503,31,51,E167,123,800,5,5C,R,1,0,1,500.0,1354.0,1,3.0,1,1,20.0,25.83,19.67,25.83,0,2,N,5,16056.0,1996,0.6,0.0,1.0,5,933289.0,143984.0,0,3,51,0,0,272751.62131105864,8876.0
11432,9879,76,408,29,24,L125,107,2810,4,2D,R,0,0,1,2800.0,1598.0,2,2.5,2,2,28.0,100.0,16.0,38.0,1,1,N,5,31824.0,1925,0.6,0.0,1.0,4,1041835.0,201141.0,0,8,44,0,0,119485.2234755666,12579.0
11229,7329,56,315,22,48,E246,61,8710,3,2D,R,0,0,1,2500.0,2640.0,2,2.0,2,2,25.0,100.0,20.0,66.0,0,2,N,5,41205.0,1925,0.9,0.0,2.0,3,998860.0,157968.0,0,15,37,0,0,226718.6963983141,10250.0
11231,358,9,306,15,39,E202,76,4000,3,1D,R,0,0,4,1593.0,5018.0,1,4.0,4,5,19.92,80.0,20.0,78.0,1,2,Y,5,44161.0,1910,3.0,0.0,3.0,3,983193.0,187803.0,0,6,38,0,1988,195006.87068905905,4377.0
11385,3526,121,405,24,30,L140,104,2200,4,2E,R,0,0,1,2500.0,2268.0,2,2.0,2,2,25.0,100.0,18.0,63.0,1,2,N,5,32229.0,1910,1.35,0.0,2.0,4,1011755.0,197493.0,0,5,46,0,0,68091.8052265665,8126.0
11368,1766,12,403,24,21,L138,115,1100,4,3D,R,0,0,1,3194.0,2192.0,1,2.0,2,2,28.0,114.08,20.0,50.0,1,2,N,5,31886.0,1925,1.25,0.0,2.0,4,1021269.0,213410.0,0,3,42,0,0,303163.8593250211,7734.0
10472,3732,73,209,8,18,L047,43,3020,2,4E,R,0,0,5,7244.0,2767.0,1,1.0,0,1,78.0,106.17,35.0,75.0,1,0,Y,5,494100.0,1989,1.25,0.0,2.0,2,1022922.0,240496.0,0,9,26,0,2011,81809.52903423324,97650.0
11223,6631,25,311,21,44,E330,62,8510,3,6D,R,0,0,1,2000.0,5120.0,2,2.0,2,2,20.0,100.0,16.0,64.0,0,2,N,5,39412.0,1920,0.9,0.0,2.0,3,991428.0,160645.0,0,11,37,0,0,220695.1187956397,6475.0
11236,8282,64,318,18,46,L170,69,7520,3,1D,R,0,0,1,2000.0,2208.0,1,2.0,2,2,20.0,100.0,20.0,45.17,1,2,N,5,29258.0,1960,0.9,0.0,2.0,3,1014521.0,171398.0,0,18,33,1,0,264714.0780600806,7371.0
10312,5743,67,503,31,51,E167,123,800,5,5C,R,1,0,1,500.0,1354.0,1,3.0,1,1,20.0,26.0,19.67,25.83,0,2,N,5,11407.0,1996,0.6,0.0,1.0,5,932384.0,144008.0,0,3,51,0,0,205134.32486589535,7023.0
11234,8617,26,318,22,46,E323,63,8822,3,4D,R,0,0,1,6116.0,2382.0,1,1.0,2,2,61.42,99.58,25.67,47.0,1,1,N,3,55860.0,1960,0.5,0.0,1.0,3,1010032.0,161242.0,0,18,35,1,0,46992.582144629094,24900.0
11219,5754,34,310,20,38,E284,68,8010,3,4C,R,0,0,2,2000.0,4200.0,1,3.0,5,5,20.0,100.0,20.0,70.0,0,0,N,5,81278.0,1920,1.35,0.0,2.0,3,984228.0,166895.0,0,10,31,0,0,197124.0257058918,27677.0
10306,4131,70,503,31,50,E165,122,920,5,1D,R,0,0,1,2099.0,2275.0,1,3.0,2,2,25.0,77.0,15.0,55.0,0,2,Y,5,24404.0,1997,0.6,0.0,1.0,5,952936.0,142534.0,0,3,51,1,0,125103.76480593096,5127.0
10032,2068,59,109,6,7,L034,30,710,1,3B,R,0,0,1,2098.0,4448.0,1,3.0,2,2,21.0,99.92,21.0,52.0,0,2,N,5,24883.0,1899,3.0,0.0,3.0,1,1000240.0,241897.0,0,9,17,0,0,84461.10823992969,6762.0
11435,11931,1,412,28,28,E303,103,3300,4,2C,R,0,0,4,5580.0,2860.0,2,2.0,3,4,60.75,93.42,22.0,65.0,1,0,N,3,42664.0,1931,0.9,0.0,2.0,4,1038562.0,190210.0,0,12,44,0,0,100795.4036682418,2107.0
11368,1786,36,403,24,21,L138,115,1100,4,3C,R,0,0,8,7500.0,5394.0,1,1.0,0,1,60.0,125.0,48.0,100.0,1,0,N,5,267750.0,1970,2.0,0.0,2.0,4,1024818.0,213485.0,0,3,42,0,0,0.0,105750.0
10306,4270,1,503,31,50,E165,122,920,5,1E,R,0,0,1,4600.0,1196.0,2,1.0,1,1,48.0,100.0,26.0,47.0,1,1,Y,3,31140.0,1965,0.6,0.0,1.0,5,950443.0,145804.0,0,3,51,0,0,58364.38005642293,14640.0
11208,4202,37,305,19,37,E236,75,3900,3,2C,R,0,0,1,2000.0,3300.0,1,2.0,2,2,20.0,100.0,20.0,55.0,0,2,N,5,19615.0,1901,1.25,0.0,2.0,3,1021110.0,186183.0,0,5,34,0,0,179540.37741081056,8281.0
11229,7332,28,315,22,46,E321,61,8722,3,2D,R,0,0,1,1775.0,2040.0,2,2.0,2,2,17.75,100.0,17.75,40.0,0,2,N,5,30656.0,1930,0.9,0.0,2.0,3,999715.0,158347.0,0,15,37,0,0,63595.18915224478,5011.0
11385,3524,57,405,24,30,L140,104,2200,4,2E,R,0,0,2,2805.0,5747.0,1,3.0,6,6,28.0,100.17,28.0,68.42,0,0,N,5,139036.0,1930,2.0,0.0,2.0,4,1011998.0,198213.0,0,5,46,0,0,58640.00531334872,3454.0
11436,12006,5,412,27,28,L126,113,3300,4,4C,R,0,0,1,2000.0,990.0,1,2.0,1,1,20.0,100.0,15.0,33.0,1,2,N,5,17515.0,1930,0.6,0.0,1.0,4,1041107.0,187719.0,0,12,44,0,0,244398.3872537368,9694.0
11691,15588,33,414,27,31,E328,101,3800,4,3C,R,0,0,1,7100.0,3472.0,1,1.0,1,1,71.0,99.0,48.0,42.0,1,1,Y,5,50235.0,1965,1.02,0.0,1.0,4,1056260.0,158398.0,0,14,45,0,0,317627.8822778187,11741.0
11221,1805,54,303,16,36,E235,79,2000,3,3B,R,0,0,1,1875.0,2364.0,1,2.0,2,2,18.75,100.0,18.75,42.0,0,2,N,5,11761.0,1901,2.0,0.0,2.0,3,1000087.0,189968.0,0,3,32,0,0,114475.97021702035,1892.0
10464,5626,316,210,11,13,E070,45,720,2,1C,R,1,0,1,4750.0,1007.0,2,1.0,1,1,50.0,95.0,35.0,32.0,1,1,N,5,25920.0,1925,0.6,0.0,1.0,2,1042946.0,246374.0,0,10,24,0,0,161936.72287427017,8657.0
10459,2749,44,202,8,17,E094,41,2900,2,1B,R,0,0,2,2000.0,2880.0,1,3.0,3,3,20.0,100.0,20.0,56.0,1,2,N,5,11761.0,1899,3.44,0.0,4.8,2,1014730.0,239582.0,0,2,22,0,0,175216.8778284249,3249.0
11427,10683,59,413,26,23,E301,105,2910,4,2E,R,0,0,1,6480.0,1258.0,1,2.0,1,1,60.0,108.0,27.0,27.0,1,1,N,3,33900.0,1940,0.5,0.0,1.0,4,1053477.0,204540.0,0,13,44,0,0,177919.42239535606,17100.0
11417,9134,62,410,27,32,E331,106,3000,4,1D,R,0,0,1,2007.0,1584.0,1,2.0,2,2,20.0,100.33,20.0,42.0,0,2,N,5,23223.0,1930,0.9,0.0,2.0,4,1023510.0,186216.0,0,10,45,0,0,186358.36188969,11939.0
11423,10844,23,412,29,27,L150,103,3520,4,3E,R,0,0,1,4000.0,2284.0,1,2.5,1,1,40.0,100.0,24.0,25.0,0,1,N,5,23288.0,1930,0.6,0.0,1.0,4,1050298.0,198119.0,0,12,44,0,0,132053.65246879714,10224.0
11355,5141,48,407,25,20,E273,109,1200,4,1D,R,0,0,2,1800.0,4586.0,1,5.5,4,4,20.0,90.0,20.0,42.06,0,2,N,5,40744.0,2012,2.43,0.0,4.8,4,1032486.0,213535.0,0,7,43,0,2010,96913.08212404985,16645.0
11232,724,67,307,15,38,E201,72,6600,3,2E,R,0,0,2,2000.0,4586.0,1,4.0,4,4,20.0,100.0,20.0,50.0,0,2,N,5,105613.0,1899,2.0,0.0,2.0,3,982184.0,176100.0,0,7,39,0,2013,303824.43839310517,23178.0
11436,12080,232,412,27,28,E302,113,3612,4,6C,R,0,0,1,3000.0,990.0,1,1.5,1,1,30.0,100.0,18.92,44.0,0,2,N,5,20880.0,1940,0.6,0.0,1.0,4,1041214.0,183425.0,0,12,45,0,0,121173.00074287436,10500.0
11434,12598,5,412,28,31,L155,113,3532,4,7D,R,0,0,1,2800.0,1348.0,1,2.0,1,1,28.67,97.33,16.0,32.0,1,1,Y,5,18247.0,1920,0.6,0.0,1.0,4,1048898.0,182625.0,0,12,44,0,0,208174.40083402282,4780.0
11691,15772,17,414,27,31,E264,101,3800,4,2D,R,0,0,1,2413.0,1540.0,1,2.0,1,1,27.42,88.0,20.5,35.0,1,2,N,5,14361.0,1930,0.9,0.0,2.0,4,1050934.0,157689.0,0,14,45,0,0,78442.2048412924,3676.0
11234,7716,11,318,22,46,E309,63,8821,3,7D,R,0,0,1,1424.0,1216.0,1,2.0,1,1,16.75,85.0,16.75,38.0,0,2,N,3,26541.0,1925,0.6,0.0,1.0,3,1001675.0,162195.0,0,18,35,0,0,133370.01071972094,6405.0
11361,6221,42,411,26,19,E306,111,2110,4,2C,R,0,0,1,6742.0,1548.0,2,2.0,1,1,67.42,100.0,30.0,22.0,1,1,N,3,39064.0,1920,0.5,0.0,1.0,4,1046385.0,217822.0,0,11,43,0,0,277861.7927878207,10408.0
11230,6708,186,314,22,44,L156,70,7310,3,4D,R,0,0,1,1500.0,2400.0,1,3.0,2,2,0.03,100.0,0.0,0.0,0,2,N,5,33264.0,1997,1.25,0.0,2.0,3,994928.0,167781.0,0,14,35,0,0,58100.88852605861,14476.0
11228,6426,4,311,20,43,L149,62,8200,3,4C,R,0,0,1,3353.0,2160.0,2,2.0,2,2,29.5,113.67,20.0,52.0,1,1,N,5,37977.0,1910,0.9,0.0,2.0,3,980130.0,160357.0,0,11,31,0,0,65402.20625185072,10312.0
10030,1920,23,110,5,9,E059,32,1000,1,3B,R,0,0,2,3997.0,16446.0,1,6.0,18,18,40.0,99.92,40.0,85.0,0,2,N,5,505800.0,1910,3.44,0.0,6.5,1,1000419.0,236108.0,0,10,11,0,1978,79692.9941654354,27000.0
11366,7013,70,408,26,24,L152,107,2022,4,4E,R,0,0,1,1800.0,1332.0,1,2.0,1,1,18.0,100.0,18.0,37.0,1,2,N,5,30688.0,1945,0.5,0.0,1.0,4,1041736.0,203913.0,0,8,43,0,0,197796.5337412017,9312.0
11225,4802,20,309,17,40,E249,71,4800,3,3B,R,0,0,2,1800.0,3240.0,1,3.0,3,3,20.0,90.0,20.0,54.0,0,2,N,5,43416.0,2004,2.43,0.0,4.8,3,999202.0,179805.0,0,9,32,0,0,120530.15485309596,19073.0
10461,4332,5,211,11,13,Q061,49,1210,2,1C,R,0,0,4,11646.0,51600.0,1,6.0,54,58,105.0,100.0,81.0,100.0,1,0,Y,3,1765800.0,1956,2.0,0.0,2.0,2,1023980.0,251422.0,0,11,26,0,1994,105350.38640979287,90900.0
11230,6609,72,312,21,44,L153,66,7120,3,6E,R,1,0,1,2825.0,2600.0,2,2.0,2,2,25.0,113.0,20.0,65.0,0,2,N,5,39563.0,1920,1.25,0.0,2.0,3,992069.0,161587.0,0,12,35,0,0,109212.07076250653,12807.0
10014,625,30,102,2,3,L005,6,6100,1,3B,C,0,0,2,1800.0,3520.0,1,3.0,3,3,22.5,80.0,22.5,40.0,1,2,N,5,191954.0,1899,3.44,2.0,6.5,1,982876.0,208136.0,0,2,15,0,0,199502.96090240983,59182.0
10301,17,35,501,31,49,L078,120,400,5,2C,R,1,0,2,4250.0,6720.0,1,4.0,8,8,50.0,85.0,42.0,40.0,0,0,N,5,81628.0,1900,1.25,0.0,2.0,5,962319.0,172576.0,0,1,51,0,0,159741.97265330222,1494.0
11413,12930,131,413,29,31,L158,105,3531,4,6D,R,0,0,1,4500.0,971.0,1,1.5,1,1,45.0,100.0,25.0,34.0,1,1,N,5,24439.0,1950,0.5,0.0,1.0,4,1054254.0,187255.0,0,13,44,0,0,123143.35115836814,9083.0
11432,6717,106,408,28,24,E315,107,2720,4,3E,R,0,0,1,2300.0,1280.0,2,2.0,1,1,23.0,100.0,16.0,36.0,1,2,N,5,23328.0,1920,0.9,0.0,2.0,4,1037421.0,199914.0,0,8,45,0,0,231743.46086860608,9685.0
11223,6661,39,315,21,44,L153,61,8510,3,1D,R,1,0,4,1935.0,3900.0,1,3.0,2,3,20.42,100.75,20.0,50.0,1,2,Y,5,47854.0,1931,3.0,0.0,3.0,3,993007.0,159712.0,0,15,37,0,2009,116595.72048271721,14770.0
11374,3137,20,406,28,29,E305,112,1930,4,2E,R,0,0,1,2435.0,1587.0,1,1.67,1,1,42.18,53.06,34.0,28.0,1,1,Y,5,36261.0,1959,0.6,0.0,1.0,4,1021919.0,201709.0,0,6,46,0,0,43480.80604272432,12286.0
11412,12624,3,412,29,27,E317,113,3532,4,6E,R,0,0,1,2858.0,1672.0,1,2.5,1,1,30.0,95.25,22.0,30.0,0,1,N,5,22394.0,1925,0.9,0.0,2.0,4,1052867.0,191854.0,0,12,44,0,0,341902.1723163865,9590.0
10305,2972,8,501,31,49,E153,120,700,5,1C,R,0,0,1,6935.0,1504.0,2,2.5,2,2,73.0,97.0,21.0,36.0,1,1,Y,5,21854.0,1920,0.6,0.0,1.0,5,964140.0,162709.0,0,1,51,0,0,125064.99143377275,10320.0
10304,841,9,502,31,50,E160,122,600,5,3D,R,0,0,1,7015.0,5225.0,1,2.0,1,1,61.0,115.0,38.0,50.0,1,1,N,5,66355.0,1965,0.5,0.0,1.0,5,957234.0,159192.0,0,2,51,0,2004,93467.8615159656,17584.0
10009,390,36,103,1,2,L011,9,6700,1,4A,R,0,0,4,1218.0,3847.0,1,4.0,2,3,19.33,63.0,19.33,45.0,1,2,N,5,52984.0,1901,4.0,0.0,4.0,1,990087.0,203181.0,0,3,14,1,2015,137054.80595454073,27616.0
11428,10813,23,413,29,23,L162,105,2920,4,3E,R,0,0,1,3120.0,1298.0,2,2.5,1,1,40.0,78.0,22.0,25.0,1,1,N,5,22856.0,1925,0.6,0.0,1.0,4,1058824.0,201976.0,0,13,44,0,0,61584.351986307825,9951.0
11221,3331,115,304,32,34,E277,83,3400,3,2A,R,0,0,1,1929.0,1680.0,1,2.0,2,2,20.09,96.03,20.0,42.0,0,2,N,5,28308.0,1996,2.43,0.0,4.8,3,1006390.0,191468.0,0,4,34,0,0,75600.92365707307,7602.0
11364,7397,31,411,26,23,L164,111,2122,4,6D,R,0,0,1,5260.0,1610.0,2,2.0,1,1,95.08,125.58,35.0,23.0,1,1,Y,3,46779.0,1935,0.5,0.0,1.0,4,1049634.0,213529.0,0,11,43,0,0,283508.7920431989,15578.0
11207,3884,329,305,19,37,L175,75,3820,3,1C,R,0,0,1,3750.0,2016.0,2,2.0,2,2,25.0,150.0,18.0,55.0,0,1,N,5,26872.0,1925,0.6,0.0,1.0,3,1013298.0,187902.0,0,5,34,0,0,297380.810878293,11616.0
10312,5320,30,503,31,51,L082,122,920,5,3C,R,1,0,1,2380.0,1440.0,1,2.0,1,1,28.0,85.0,18.0,39.0,0,2,N,5,23760.0,1975,0.6,0.0,1.0,5,942230.0,133995.0,0,3,51,0,0,79730.55044992057,8880.0
11234,7846,31,318,22,46,L159,63,8822,3,7E,R,0,0,1,2667.0,1216.0,1,2.0,1,1,26.67,100.0,16.0,34.0,0,1,N,5,25795.0,1920,0.6,0.0,1.0,3,1003974.0,166154.0,0,18,35,0,0,207813.93215826372,10872.0
11372,1464,6,403,30,25,L154,115,1012,4,3E,R,0,0,1,1700.0,1412.0,2,2.0,2,2,17.0,100.0,15.0,42.0,1,1,N,3,32257.0,1920,1.1,0.0,2.0,4,1018445.0,213462.0,0,3,42,0,0,73724.40962844365,9447.0
11420,11614,67,410,28,28,L126,106,3220,4,3D,R,0,0,1,4000.0,1124.0,2,2.5,1,1,40.0,100.0,20.0,24.0,1,1,N,5,24226.0,1920,0.6,0.0,1.0,4,1037173.0,188987.0,0,10,45,0,0,310620.7261372075,8239.0
