zipcode,block,lot,cd,schooldist,council,firecomp,policeprct,healtharea,sanitboro,sanitsub,zonedist1,spdist1,ltdheight,landuse,ownertype,lotarea,bldgarea,resarea,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,assessland,assesstot,yearbuilt,borocode,xcoord,ycoord,edesignum,sanitdistrict,healthcenterdistrict,pfirm15_flag,last_modif
11214,6240.0,11.0,11.0,20.0,47.0,L168,62.0,8300.0,3.0,2E,R5,0.0,0.0,11.0,,630.0,0.0,2064.0,0.0,0.0,0.0,0.0,3.08,100.0,0.0,0.0,0.0,0.0,Y,8.0,360.0,360.0,1920.0,3.0,986420.0,161444.0,0.0,11.0,31.0,0.0,0.0
11214,6383.0,54.0,11.0,21.0,47.0,L161,62.0,8400.0,3.0,5D,R5,0.0,0.0,11.0,,967.0,0.0,2064.0,0.0,0.0,0.0,0.0,10.0,96.67,0.0,0.0,0.0,0.0,N,8.0,600.0,600.0,1920.0,3.0,986356.0,157937.0,0.0,11.0,31.0,0.0,0.0
11214,6441.0,108.0,11.0,20.0,43.0,E243,62.0,8400.0,3.0,4E,R5,0.0,0.0,11.0,,465.0,0.0,2064.0,0.0,0.0,0.0,0.0,23.25,20.0,0.0,0.0,0.0,0.0,N,5.0,60.0,60.0,1920.0,3.0,983420.0,158138.0,0.0,11.0,31.0,0.0,0.0
11214,6441.0,175.0,11.0,20.0,43.0,E243,62.0,8400.0,3.0,4E,R5,0.0,0.0,11.0,,925.0,0.0,2064.0,1.0,0.0,0.0,0.0,16.59,55.75,0.0,0.0,0.0,0.0,Y,6.0,35550.0,35550.0,1920.0,3.0,983639.0,158389.0,0.0,11.0,31.0,0.0,0.0
11214,6462.0,100.0,11.0,20.0,43.0,L149,62.0,8200.0,3.0,4D,PARK,0.0,0.0,9.0,C,127164.0,351.0,2064.0,1.0,0.0,0.0,0.0,394.92,322.0,0.0,0.0,0.0,0.0,Y,5.0,2304000.0,2816100.0,1900.0,3.0,981167.0,158764.0,0.0,11.0,31.0,0.0,0.0
11214,6405.0,141.0,11.0,20.0,43.0,E243,62.0,8400.0,3.0,4E,R5,0.0,0.0,11.0,,114.0,0.0,2064.0,0.0,0.0,0.0,0.0,2.42,50.08,0.0,0.0,0.0,0.0,Y,6.0,50.0,50.0,1920.0,3.0,983222.0,159093.0,0.0,11.0,31.0,0.0,0.0
11214,6335.0,66.0,11.0,21.0,47.0,E243,62.0,8400.0,3.0,3E,R5,0.0,0.0,11.0,,1300.0,0.0,2064.0,0.0,0.0,0.0,0.0,13.0,100.0,0.0,0.0,0.0,0.0,N,5.0,735.0,735.0,1920.0,3.0,985798.0,159166.0,0.0,11.0,31.0,0.0,0.0
11214,6405.0,125.0,11.0,20.0,43.0,E243,62.0,8400.0,3.0,4E,R5,0.0,0.0,11.0,,1500.0,0.0,2064.0,0.0,0.0,0.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,N,5.0,1675.0,1675.0,1920.0,3.0,983301.0,159230.0,0.0,11.0,31.0,0.0,0.0
11214,6403.0,130.0,11.0,20.0,43.0,E243,62.0,8400.0,3.0,4D,C8-1,0.0,0.0,11.0,C,54.0,0.0,2064.0,0.0,0.0,0.0,0.0,0.95,54.25,0.0,0.0,0.0,0.0,Y,8.0,450.0,450.0,1920.0,3.0,982880.0,159523.0,0.0,11.0,31.0,0.0,0.0
11214,6859.0,117.0,11.0,21.0,47.0,E253,62.0,8620.0,3.0,5C,R5,0.0,0.0,11.0,C,200.0,0.0,2064.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,N,5.0,60.0,60.0,1920.0,3.0,987503.0,157554.0,0.0,11.0,37.0,0.0,0.0
11214,6374.0,129.0,11.0,20.0,47.0,E243,62.0,8400.0,3.0,4E,R5,0.0,0.0,11.0,,976.0,0.0,2064.0,0.0,0.0,0.0,0.0,60.67,16.08,0.0,0.0,0.0,0.0,N,5.0,276.0,276.0,1920.0,3.0,984372.0,159256.0,0.0,11.0,31.0,0.0,0.0
11214,6369.0,108.0,11.0,20.0,47.0,E243,62.0,8400.0,3.0,4D,C8-1,0.0,0.0,11.0,C,1320.0,0.0,2064.0,0.0,0.0,0.0,0.0,40.0,33.0,0.0,0.0,0.0,0.0,Y,5.0,66150.0,66150.0,1920.0,3.0,983291.0,160018.0,0.0,11.0,31.0,0.0,0.0
11214,6369.0,125.0,11.0,20.0,47.0,E243,62.0,8400.0,3.0,4D,R5,0.0,0.0,11.0,,20404.0,0.0,2064.0,0.0,0.0,0.0,0.0,24.58,830.0,0.0,0.0,0.0,0.0,N,6.0,15433.0,15433.0,1920.0,3.0,983345.0,160049.0,0.0,11.0,31.0,0.0,0.0
11214,6936.0,52.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,PARK,0.0,0.0,9.0,C,420.0,0.0,2064.0,0.0,0.0,0.0,0.0,27.92,15.08,0.0,0.0,0.0,0.0,Y,5.0,10350.0,10350.0,1920.0,3.0,987093.0,153439.0,0.0,13.0,37.0,1.0,0.0
11214,6944.0,7.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R4,0.0,0.0,11.0,,47310.0,0.0,2064.0,1.0,0.0,0.0,0.0,57.0,830.0,0.0,0.0,0.0,0.0,N,5.0,66355.0,66355.0,1920.0,3.0,985627.0,153580.0,0.0,13.0,37.0,1.0,0.0
11214,6944.0,9.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R4,0.0,0.0,11.0,,12521.0,0.0,2064.0,0.0,0.0,0.0,0.0,57.83,216.5,0.0,0.0,0.0,0.0,N,5.0,17418.0,17418.0,1920.0,3.0,986057.0,153845.0,0.0,13.0,37.0,1.0,0.0
11214,6911.0,1.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,40.0,0.0,2064.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,Y,8.0,180.0,180.0,1920.0,3.0,986922.0,153961.0,0.0,13.0,37.0,1.0,0.0
11214,6911.0,48.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,6.0,0.0,2064.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Y,8.0,94.0,94.0,1920.0,3.0,987058.0,154132.0,0.0,13.0,37.0,1.0,0.0
11214,6912.0,47.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,1540.0,0.0,2064.0,0.0,0.0,0.0,0.0,35.0,44.0,0.0,0.0,0.0,0.0,Y,5.0,6686.0,6686.0,1920.0,3.0,987383.0,154170.0,0.0,13.0,37.0,1.0,0.0
11214,6911.0,49.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,1390.0,0.0,2064.0,0.0,0.0,0.0,0.0,121.91,24.5,0.0,0.0,0.0,0.0,Y,5.0,4657.0,4657.0,1920.0,3.0,987079.0,154171.0,0.0,13.0,37.0,1.0,0.0
11214,6912.0,46.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,126.0,0.0,2064.0,0.0,0.0,0.0,0.0,6.92,20.0,0.0,0.0,0.0,0.0,Y,8.0,240.0,240.0,1920.0,3.0,987365.0,154203.0,0.0,13.0,37.0,1.0,0.0
11214,6908.0,115.0,11.0,21.0,43.0,L166,62.0,8620.0,3.0,5D,R5,0.0,0.0,11.0,,677.0,0.0,2064.0,0.0,0.0,0.0,0.0,7.0,96.67,0.0,0.0,0.0,0.0,Y,8.0,355.0,355.0,1920.0,3.0,986498.0,154917.0,0.0,11.0,37.0,1.0,0.0
11214,6894.0,2.0,11.0,21.0,47.0,L161,62.0,8620.0,3.0,5D,R5,0.0,0.0,11.0,C,7.0,0.0,2064.0,0.0,0.0,0.0,0.0,0.7,12.75,0.0,0.0,0.0,0.0,Y,8.0,120.0,120.0,1920.0,3.0,986524.0,155126.0,0.0,11.0,37.0,1.0,0.0
11214,6943.0,130.0,11.0,21.0,43.0,L166,62.0,8620.0,3.0,5D,M1-1,0.0,0.0,11.0,,54550.0,0.0,2064.0,1.0,0.0,0.0,0.0,25.0,1830.0,0.0,0.0,0.0,0.0,Y,5.0,920700.0,920700.0,1920.0,3.0,984889.0,153659.0,0.0,11.0,37.0,1.0,0.0
11214,6912.0,15.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,1998.0,0.0,2064.0,0.0,0.0,0.0,0.0,52.0,54.0,0.0,0.0,0.0,0.0,Y,5.0,9235.0,9235.0,1920.0,3.0,987049.0,153995.0,0.0,13.0,37.0,1.0,0.0
11214,6912.0,16.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,2138.0,0.0,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,64830.0,64830.0,1920.0,3.0,987355.0,154193.0,0.0,13.0,37.0,1.0,0.0
11214,6491.0,382.0,11.0,21.0,43.0,L166,62.0,8620.0,3.0,5D,M3-1,0.0,0.0,10.0,,135295.0,0.0,2064.0,1.0,0.0,0.0,0.0,210.0,644.25,0.0,0.0,0.0,0.0,N,5.0,1829250.0,1829250.0,1920.0,3.0,985017.0,154525.0,0.0,11.0,37.0,1.0,0.0
11214,6886.0,116.0,13.0,21.0,47.0,L161,60.0,8620.0,3.0,1D,R5,0.0,0.0,11.0,,600.0,0.0,2064.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,Y,6.0,120.0,120.0,1920.0,3.0,988459.0,154787.0,0.0,13.0,37.0,1.0,0.0
11214,6954.0,61.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,10.0,,323.0,0.0,2064.0,0.0,0.0,0.0,0.0,25.17,42.67,0.0,0.0,0.0,0.0,Y,5.0,450.0,450.0,1920.0,3.0,988877.0,152037.0,0.0,13.0,37.0,0.0,0.0
11214,6954.0,60.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,10.0,,700.0,0.0,2064.0,0.0,0.0,0.0,0.0,42.67,55.0,0.0,0.0,0.0,0.0,Y,5.0,16200.0,16200.0,1920.0,3.0,988884.0,152060.0,0.0,13.0,37.0,0.0,0.0
11214,6954.0,39.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,10.0,,3000.0,0.0,2064.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,N,5.0,69750.0,69750.0,1920.0,3.0,988805.0,152098.0,0.0,13.0,37.0,1.0,0.0
11214,6924.0,34.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,1724.0,0.0,2064.0,0.0,0.0,0.0,0.0,67.5,65.17,0.0,0.0,0.0,0.0,Y,5.0,105750.0,105750.0,1920.0,3.0,988043.0,152273.0,0.0,13.0,37.0,1.0,0.0
11214,6944.0,330.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,C3,0.0,0.0,11.0,,32725.0,0.0,2064.0,0.0,0.0,0.0,0.0,49.58,660.0,0.0,0.0,0.0,0.0,N,5.0,751500.0,751500.0,1920.0,3.0,985099.0,152886.0,0.0,13.0,37.0,1.0,0.0
11214,6944.0,325.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,C3,0.0,0.0,11.0,,65404.0,0.0,2064.0,0.0,0.0,0.0,0.0,99.0,508.0,0.0,0.0,0.0,0.0,Y,5.0,1499400.0,1499400.0,1920.0,3.0,985080.0,152960.0,0.0,13.0,37.0,1.0,0.0
11214,6944.0,458.0,13.0,17.0,43.0,,64.0,96.0,4.0, ,C3,0.0,0.0,11.0,,6042.0,0.0,2064.0,0.0,0.0,0.0,0.0,60.42,100.0,0.0,0.0,0.0,0.0,Y,5.0,3150.0,3150.0,1920.0,3.0,984804.0,153004.0,0.0,18.0,32.0,1.0,0.0
11214,6944.0,160.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R4,0.0,0.0,11.0,X,32130.0,0.0,2064.0,0.0,0.0,0.0,0.0,35.0,918.0,0.0,0.0,0.0,0.0,Y,3.0,45424.0,45424.0,1920.0,3.0,985900.0,153257.0,0.0,13.0,37.0,1.0,0.0
11214,6991.0,100.0,13.0,21.0,47.0,L166,60.0,9020.0,3.0,1C,PARK,0.0,0.0,9.0,C,17700.0,0.0,2064.0,0.0,0.0,0.0,0.0,60.0,295.0,0.0,0.0,0.0,0.0,N,5.0,448650.0,448650.0,1920.0,3.0,987405.0,150588.0,0.0,13.0,37.0,1.0,0.0
11214,6946.0,705.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,PARK,0.0,0.0,9.0,C,2490.0,0.0,2064.0,0.0,0.0,0.0,0.0,83.0,30.0,0.0,0.0,0.0,0.0,Y,5.0,1350.0,1350.0,1920.0,3.0,985556.0,151475.0,0.0,13.0,37.0,1.0,0.0
11214,6954.0,36.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,10.0,,357.0,0.0,2064.0,0.0,0.0,0.0,0.0,44.58,16.0,0.0,0.0,0.0,0.0,Y,5.0,450.0,450.0,1920.0,3.0,988850.0,152042.0,0.0,13.0,37.0,0.0,0.0
11214,6953.0,47.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,2000.0,0.0,2064.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,N,5.0,7165.0,7165.0,1920.0,3.0,988566.0,152190.0,0.0,13.0,37.0,1.0,0.0
11214,6944.0,466.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,C3,0.0,0.0,11.0,,11385.0,0.0,2064.0,0.0,0.0,0.0,0.0,99.08,115.08,0.0,0.0,0.0,0.0,Y,5.0,266850.0,266850.0,1920.0,3.0,984856.0,152837.0,0.0,13.0,37.0,0.0,0.0
11214,6944.0,333.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,C3,0.0,0.0,11.0,,36080.0,0.0,2064.0,0.0,0.0,0.0,0.0,54.67,660.0,0.0,0.0,0.0,0.0,N,3.0,828000.0,828000.0,1920.0,3.0,985184.0,152876.0,0.0,13.0,37.0,1.0,0.0
11214,6938.0,75.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,R6,0.0,0.0,11.0,,1398.0,0.0,2064.0,0.0,0.0,0.0,0.0,36.08,38.75,0.0,0.0,0.0,0.0,N,5.0,3223.0,3223.0,1920.0,3.0,987099.0,152941.0,0.0,13.0,37.0,0.0,0.0
11214,6916.0,28.0,13.0,21.0,47.0,L166,60.0,8620.0,3.0,1C,R5,0.0,0.0,11.0,,1933.0,0.0,2064.0,0.0,0.0,0.0,0.0,20.0,96.67,0.0,0.0,0.0,0.0,N,5.0,8418.0,8418.0,1920.0,3.0,987940.0,153220.0,0.0,13.0,37.0,1.0,0.0
11214,6936.0,75.0,13.0,21.0,43.0,L166,60.0,8620.0,3.0,1C,PARK,0.0,0.0,9.0,C,42926.0,0.0,2064.0,0.0,0.0,0.0,0.0,110.25,396.7,0.0,0.0,0.0,0.0,Y,5.0,976500.0,976500.0,1920.0,3.0,986912.0,153341.0,0.0,13.0,37.0,1.0,0.0
11691,15669.0,10.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3D,R5,0.0,0.0,11.0,C,58.0,0.0,1600.0,0.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,0.0,Y,8.0,140.0,140.0,1920.0,4.0,1051371.0,161700.0,0.0,14.0,45.0,1.0,0.0
11691,15683.0,75.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,707.0,0.0,1600.0,0.0,0.0,0.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,Y,5.0,79.0,79.0,1920.0,4.0,1049517.0,161708.0,0.0,14.0,45.0,0.0,0.0
11691,15684.0,175.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R1-2,0.0,0.0,11.0,,1600.0,0.0,1600.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,Y,6.0,105.0,105.0,1920.0,4.0,1049132.0,161920.0,0.0,14.0,45.0,1.0,0.0
11691,15702.0,64.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,2200.0,0.0,1600.0,0.0,0.0,0.0,0.0,22.0,100.0,0.0,0.0,0.0,0.0,N,5.0,1112.0,1112.0,1920.0,4.0,1047711.0,161942.0,0.0,14.0,45.0,1.0,0.0
11691,15682.0,61.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,4574.0,0.0,1600.0,0.0,0.0,0.0,0.0,50.73,91.28,0.0,0.0,0.0,0.0,Y,5.0,4113.0,4113.0,1920.0,4.0,1049951.0,161945.0,0.0,14.0,45.0,1.0,0.0
11691,15702.0,142.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,400.0,0.0,1600.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,N,6.0,52.0,52.0,1920.0,4.0,1047656.0,161959.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,1.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,26031.0,0.0,1600.0,0.0,0.0,0.0,0.0,175.0,148.75,0.0,0.0,0.0,0.0,Y,5.0,2452.0,2452.0,1920.0,4.0,1050102.0,162043.0,0.0,14.0,45.0,1.0,0.0
11691,15684.0,154.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,1000.0,0.0,1600.0,0.0,0.0,0.0,0.0,40.21,25.76,0.0,0.0,0.0,0.0,Y,6.0,52.0,52.0,1920.0,4.0,1049221.0,162051.0,0.0,14.0,45.0,1.0,0.0
11691,15684.0,162.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,750.0,0.0,1600.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,Y,6.0,52.0,52.0,1920.0,4.0,1049279.0,162097.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,23.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,9940.0,0.0,1600.0,0.0,0.0,0.0,0.0,71.0,140.0,0.0,0.0,0.0,0.0,Y,5.0,799.0,799.0,1920.0,4.0,1049939.0,162116.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,24.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,4060.0,0.0,1600.0,0.0,0.0,0.0,0.0,29.0,140.0,0.0,0.0,0.0,0.0,Y,5.0,331.0,331.0,1920.0,4.0,1049896.0,162125.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,109.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,2275.0,0.0,1600.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,0.0,0.0,0.0,Y,5.0,240.0,240.0,1920.0,4.0,1050037.0,162132.0,0.0,14.0,45.0,1.0,0.0
11691,15703.0,1.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,6750.0,0.0,1600.0,0.0,0.0,0.0,0.0,195.0,145.0,0.0,0.0,0.0,0.0,Y,5.0,190.0,190.0,1920.0,4.0,1047300.0,162138.0,0.0,14.0,45.0,1.0,0.0
11691,15701.0,53.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,1200.0,0.0,1600.0,0.0,0.0,0.0,0.0,10.0,120.0,0.0,0.0,0.0,0.0,N,8.0,196.0,196.0,1920.0,4.0,1048096.0,162145.0,0.0,14.0,45.0,0.0,0.0
11691,15675.0,25.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,64400.0,0.0,1600.0,0.0,0.0,0.0,0.0,460.0,140.0,0.0,0.0,0.0,0.0,Y,5.0,6960.0,6960.0,1920.0,4.0,1049639.0,162154.0,0.0,14.0,45.0,1.0,0.0
11691,15684.0,59.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,4500.0,0.0,1600.0,0.0,0.0,0.0,0.0,36.0,125.0,0.0,0.0,0.0,0.0,Y,5.0,79.0,79.0,1920.0,4.0,1049271.0,162161.0,0.0,14.0,45.0,1.0,0.0
11691,15701.0,48.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,X,4950.0,0.0,1600.0,0.0,0.0,0.0,0.0,22.5,220.0,0.0,0.0,0.0,0.0,N,5.0,664.0,664.0,1920.0,4.0,1047985.0,162170.0,0.0,14.0,45.0,0.0,0.0
11691,15703.0,84.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,6750.0,0.0,1600.0,0.0,0.0,0.0,0.0,35.0,100.0,0.0,0.0,0.0,0.0,Y,5.0,1477.0,1477.0,1920.0,4.0,1047503.0,162172.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,33.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,13600.0,0.0,1600.0,0.0,0.0,0.0,0.0,170.0,80.0,0.0,0.0,0.0,0.0,Y,5.0,1969.0,1969.0,1920.0,4.0,1049355.0,162238.0,0.0,14.0,45.0,1.0,0.0
11691,15689.0,26.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,1973.0,0.0,1600.0,0.0,0.0,0.0,0.0,10.0,197.25,0.0,0.0,0.0,0.0,N,8.0,218.0,218.0,1920.0,4.0,1048330.0,162334.0,0.0,14.0,45.0,1.0,0.0
11691,15685.0,47.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,4700.0,0.0,1600.0,0.0,0.0,0.0,0.0,94.0,100.0,0.0,0.0,0.0,0.0,Y,5.0,894.0,894.0,1920.0,4.0,1049208.0,162397.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,45.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,22500.0,0.0,1600.0,0.0,0.0,0.0,0.0,168.0,180.0,0.0,0.0,0.0,0.0,Y,5.0,2679.0,2679.0,1920.0,4.0,1049289.0,162414.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,50.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,10250.0,0.0,1600.0,0.0,0.0,0.0,0.0,36.0,125.0,0.0,0.0,0.0,0.0,Y,5.0,604.0,604.0,1920.0,4.0,1049371.0,162502.0,0.0,14.0,45.0,1.0,0.0
11691,15685.0,46.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,15063.0,0.0,1600.0,0.0,0.0,0.0,0.0,179.0,125.0,0.0,0.0,0.0,0.0,Y,5.0,8956.0,8956.0,1920.0,4.0,1049195.0,162520.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,55.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,36624.0,0.0,1600.0,0.0,0.0,0.0,0.0,168.0,218.0,0.0,0.0,0.0,0.0,Y,5.0,3125.0,3125.0,1920.0,4.0,1049305.0,162583.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,61.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,4375.0,0.0,1600.0,0.0,0.0,0.0,0.0,70.0,125.0,0.0,0.0,0.0,0.0,Y,5.0,441.0,441.0,1920.0,4.0,1049369.0,162671.0,0.0,14.0,45.0,1.0,0.0
11691,15690.0,20.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,X,38975.0,0.0,1600.0,0.0,0.0,0.0,0.0,146.0,247.0,0.0,0.0,0.0,0.0,Y,5.0,684450.0,684450.0,1920.0,4.0,1047725.0,162700.0,0.0,14.0,45.0,1.0,0.0
11691,15690.0,100.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,23200.0,0.0,1600.0,0.0,0.0,0.0,0.0,100.0,232.0,0.0,0.0,0.0,0.0,N,5.0,6705.0,6705.0,1920.0,4.0,1048414.0,162752.0,0.0,14.0,45.0,1.0,0.0
11691,15690.0,96.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,6000.0,0.0,1600.0,0.0,0.0,0.0,0.0,75.0,80.0,0.0,0.0,0.0,0.0,N,5.0,2679.0,2679.0,1920.0,4.0,1048531.0,162753.0,0.0,14.0,45.0,1.0,0.0
11691,15686.0,61.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,,2603.0,0.0,1600.0,0.0,0.0,0.0,0.0,26.03,100.0,0.0,0.0,0.0,0.0,N,5.0,2232.0,2232.0,1920.0,4.0,1049038.0,162805.0,0.0,14.0,45.0,0.0,0.0
11691,15680.0,1.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,X,59202.0,0.0,1600.0,0.0,0.0,0.0,0.0,207.0,286.0,0.0,0.0,0.0,0.0,Y,5.0,5588.0,5588.0,1920.0,4.0,1047204.0,162819.0,0.0,14.0,45.0,1.0,0.0
11691,15686.0,100.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,11180.0,0.0,1600.0,0.0,0.0,0.0,0.0,260.0,43.0,0.0,0.0,0.0,0.0,Y,5.0,11179.0,11179.0,1920.0,4.0,1049142.0,162829.0,0.0,14.0,45.0,1.0,0.0
11691,15690.0,95.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,17200.0,0.0,1600.0,0.0,0.0,0.0,0.0,25.0,232.0,0.0,0.0,0.0,0.0,Y,3.0,3817.0,3817.0,1920.0,4.0,1048475.0,162840.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,170.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,X,172840.0,0.0,1600.0,0.0,0.0,0.0,0.0,273.0,405.0,0.0,0.0,0.0,0.0,Y,5.0,6411.0,6411.0,1920.0,4.0,1047590.0,162869.0,0.0,14.0,45.0,1.0,0.0
11691,15690.0,37.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,R2,0.0,0.0,11.0,C,12000.0,0.0,1600.0,0.0,0.0,0.0,0.0,100.0,148.0,0.0,0.0,0.0,0.0,Y,5.0,1112.0,1112.0,1920.0,4.0,1048296.0,162877.0,0.0,14.0,45.0,1.0,0.0
11691,15675.0,65.0,14.0,27.0,31.0,L134,101.0,3800.0,4.0,3E,PARK,0.0,0.0,9.0,C,37500.0,0.0,1600.0,0.0,0.0,0.0,0.0,375.0,100.0,0.0,0.0,0.0,0.0,Y,3.0,4915.0,4915.0,1920.0,4.0,1049282.0,162881.0,0.0,14.0,45.0,1.0,0.0
